eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude
2.0121E+11,2012,10,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bauchi,10.308963,9.844912
2.0121E+11,2012,10,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.0121E+11,2012,10,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Atagara,11.089722,13.688376
2.0121E+11,2012,10,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Hausari,11.840659,13.155292
2.0121E+11,2012,10,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.0121E+11,2012,10,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,21,,1,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Yenagoa,4.925976,6.259329
2.0121E+11,2012,10,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Heipang,9.534481,8.898872
2.0121E+11,2012,10,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.2824,11.17479
2.0121E+11,2012,10,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,24,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,25,10/25/2012 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.0121E+11,2012,10,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.0121E+11,2012,10,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bauchi,10.30982,9.845172
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,27,"October 21-27, 2012",0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.0121E+11,2012,10,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Malali,10.516667,7.433333
2.0121E+11,2012,10,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Yelwa,10.283333,9.783333
2.0121E+11,2012,10,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Gashish,9.534481,8.898872
2.0121E+11,2012,10,29,,1,,147,Nigeria,11,Sub-Saharan Africa,Anambra,Enugwu Ukwu,6.175492,7.012213
2.0121E+11,2012,10,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibuk,10.869664,12.848608
2.0121E+11,2012,10,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibuk,10.869664,12.848608
2.0121E+11,2012,10,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibuk,10.869664,12.848608
2.0121E+11,2012,10,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibuk,10.869664,12.848608
2.0121E+11,2012,10,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Riyom,9.636568,8.761115
2.01211E+11,2012,11,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Fika,11.287643,11.307799
2.01211E+11,2012,11,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Fika,11.287643,11.307799
2.01211E+11,2012,11,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Fika,11.287643,11.307799
2.01211E+11,2012,11,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Fika,11.287643,11.307799
2.01211E+11,2012,11,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Mubi,10.266667,13.266667
2.01211E+11,2012,11,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Kachin,9.534478,8.898872
2.01211E+11,2012,11,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Buni Yadi,11.268889,11.996944
2.01211E+11,2012,11,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Buni Yadi,11.268889,11.996944
2.01211E+11,2012,11,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Buni Yadi,11.268889,11.996944
2.01211E+11,2012,11,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Buni Yadi,11.268889,11.996944
2.01211E+11,2012,11,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Buni Yadi,11.268889,11.996944
2.01211E+11,2012,11,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Itas,11.853127,9.971212
2.01211E+11,2012,11,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01211E+11,2012,11,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,24,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01211E+11,2012,11,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Jaji,10.816635,7.566661
2.01211E+11,2012,11,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Jaji,10.816635,7.566661
2.01211E+11,2012,11,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru Ngala,12.371002,14.206506
2.01211E+11,2012,11,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Abuja,Abuja,9.066666,7.483328
2.01211E+11,2012,11,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Barakin Ladi,9.534525,8.898976
2.01211E+11,2012,11,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Rann,12.282902,14.472273
2.01211E+11,2012,11,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Rann,12.282902,14.472273
2.01211E+11,2012,11,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Rann,12.282902,14.472273
2.01211E+11,2012,11,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Rann,12.282902,14.472273
2.01211E+11,2012,11,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Rann,12.282902,14.472273
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru Ngala,12.371002,14.206506
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru Ngala,12.371002,14.206506
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru Ngala,12.371002,14.206506
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru Ngala,12.371002,14.206506
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru Ngala,12.371002,14.206506
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru Ngala,12.371002,14.206506
2.01212E+11,2012,12,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibok,10.86583,12.84702
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngala,12.342068,14.185827
2.01212E+11,2012,12,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngala,12.342068,14.185827
2.01212E+11,2012,12,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.999005,8.516508
2.01212E+11,2012,12,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.999005,8.516508
2.01212E+11,2012,12,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.999005,8.516508
2.01212E+11,2012,12,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.999005,8.516508
2.01212E+11,2012,12,6,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.999005,8.516508
2.01212E+11,2012,12,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Dalwa,11.62572,13.026333
2.01212E+11,2012,12,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.01212E+11,2012,12,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.01212E+11,2012,12,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.01212E+11,2012,12,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Enugu,Trans-Ekulu,6.485694,7.486828
2.01212E+11,2012,12,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.01212E+11,2012,12,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.01212E+11,2012,12,11,,1,,147,Nigeria,11,Sub-Saharan Africa,Delta,Ughelli,5.5,5.983333
2.01212E+11,2012,12,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Delta,Okuokoko,5.576572,5.824996
2.01212E+11,2012,12,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Madagali,10.886003,13.630308
2.01212E+11,2012,12,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Zamfara,Rukudawa,12.784464,6.784202
2.01212E+11,2012,12,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Hotoro,11.975686,8.576192
2.01212E+11,2012,12,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Pompomari,11.81793,13.06962
2.01212E+11,2012,12,19,,1,11/16/2013,147,Nigeria,11,Sub-Saharan Africa,Katsina,Rimi,12.84465,7.709361
2.01212E+11,2012,12,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.999005,8.516508
2.01212E+11,2012,12,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01212E+11,2012,12,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Badawa,12.26734,8.899746
2.01212E+11,2012,12,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Peri,11.70896,11.06997
2.01212E+11,2012,12,25,12/25/2012 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01212E+11,2012,12,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.999005,8.516508
2.01212E+11,2012,12,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01212E+11,2012,12,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Musari,11.833333,13.15
2.01212E+11,2012,12,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Maiha,9.988127,13.21649
2.01212E+11,2012,12,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Maiha,9.988127,13.21649
2.01212E+11,2012,12,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Maiha,9.988127,13.21649
2.01212E+11,2012,12,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Maiha,9.988127,13.21649
2.01212E+11,2012,12,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Maiha,9.988127,13.21649
2.01212E+11,2012,12,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Kiyak,10.869664,12.848608
2.01212E+11,2012,12,30,,1,1/2/2013,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.2824,11.17479
2.01301E+11,2013,1,1,,1,1/2/2013,147,Nigeria,11,Sub-Saharan Africa,Delta,Abraka,5.789432,6.102347
2.01301E+11,2013,1,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01301E+11,2013,1,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Marte,12.366269,13.828872
2.01301E+11,2013,1,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Song,9.824977,12.624779
2.01301E+11,2013,1,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Song,9.824977,12.624779
2.01301E+11,2013,1,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01301E+11,2013,1,3,,1,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Ozuoba,4.873372,6.924369
2.01301E+11,2013,1,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Fagge,12.010681,8.520268
2.01301E+11,2013,1,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12.001854,8.518172
2.01301E+11,2013,1,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Du,9.798384,8.939695
2.01301E+11,2013,1,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.269908,11.166559
2.01301E+11,2013,1,11,,1,1/14/2013,147,Nigeria,11,Sub-Saharan Africa,Imo,Owerri,5.482718,7.031883
2.01301E+11,2013,1,12,,0,,147,Nigeria,11,Sub-Saharan Africa,Anambra,Onitsha,6.162401,6.782287
2.01301E+11,2013,1,14,,1,1/21/2013,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Ijaw,4.439285,6.288156
2.01301E+11,2013,1,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01301E+11,2013,1,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Fang,9.580946,8.71163
2.01301E+11,2013,1,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngelzarma,11.68359,11.616569
2.01301E+11,2013,1,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.956624,8.559759
2.01301E+11,2013,1,16,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.287221,11.167892
2.01301E+11,2013,1,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.949781,8.616193
2.01301E+11,2013,1,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Kaduna,10.5765,7.450348
2.01301E+11,2013,1,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01301E+11,2013,1,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Kogi,Abobo,7.554016,6.237608
2.01301E+11,2013,1,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Unknown,11.800146,13.00189
2.01301E+11,2013,1,19,,1,1/20/2013,147,Nigeria,11,Sub-Saharan Africa,Cross River,Adadama,5.926697,8.085287
2.01301E+11,2013,1,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Damboa,11.15782,12.76046
2.01301E+11,2013,1,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12.018817,8.52187
2.01301E+11,2013,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Dakata,12.019722,8.578611
2.01301E+11,2013,1,22,,1,,147,Nigeria,11,Sub-Saharan Africa,Enugu,Enugu,6.415954,7.475325
2.01301E+11,2013,1,22,,1,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Unknown,5.405477,6.605101
2.01301E+11,2013,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.837447,13.151268
2.01301E+11,2013,1,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.805019,13.146036
2.01301E+11,2013,1,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.830558,13.149063
2.01301E+11,2013,1,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.830558,13.149063
2.01301E+11,2013,1,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Kafanchan,9.582808,8.291489
2.01301E+11,2013,1,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Oyo,Ibadan,7.391067,3.909545
2.01301E+11,2013,1,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gajigana,12.122579,12.809265
2.01301E+11,2013,1,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Bunkure,11.697542,8.540483
2.01301E+11,2013,1,30,,1,,147,Nigeria,11,Sub-Saharan Africa,Delta,Warri,5.562447,5.779921
2.01301E+11,2013,1,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Birnin-Gwari,10.666301,6.534069
2.01301E+11,2013,1,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Birnin-Gwari,10.666301,6.534069
2.01301E+11,2013,1,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Birnin-Gwari,10.666301,6.534069
2.01301E+11,2013,1,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.28266,11.174785
2.01302E+11,2013,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.2824,11.17479
2.01302E+11,2013,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Dass,10.12225,9.481139
2.01302E+11,2013,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Delta,Eku,5.736241,5.935499
2.01302E+11,2013,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Nasarawa,Rutu,8.455538,8.212538
2.01302E+11,2013,2,3,,1,,147,Nigeria,11,Sub-Saharan Africa,Akwa Ibom,Okoroete,4.538575,7.721453
2.01302E+11,2013,2,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Abuja,Garki,9.038341,7.492973
2.01302E+11,2013,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Nasarawa,Iga,7.461971,8.520492
2.01302E+11,2013,2,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Unknown,12.076061,13.19091
2.01302E+11,2013,2,5,,1,,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Sagbama,5.166667,6.2
2.01302E+11,2013,2,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01302E+11,2013,2,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01302E+11,2013,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.70896,11.06997
2.01302E+11,2013,2,12,,1,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,12,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Damboa,11.15782,12.76046
2.01302E+11,2013,2,12,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,16,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Jamaare,11.667235,9.930258
2.01302E+11,2013,2,16,,1,3/11/2013,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Jamaare,11.667235,9.930258
2.01302E+11,2013,2,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Lagos,Lagos,6.439844,3.418595
2.01302E+11,2013,2,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333
2.01302E+11,2013,2,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.2824,11.17479
2.01302E+11,2013,2,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Kogom,9.243266,9.738203
2.01302E+11,2013,2,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,23,,1,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngalda,11.707217,11.440206
2.01302E+11,2013,2,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01302E+11,2013,2,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Nganzarma,12.187141,11.706829
2.01302E+11,2013,2,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Tella,7.986876,10.9807
2.01302E+11,2013,2,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01302E+11,2013,2,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833335,13.15
2.01302E+11,2013,2,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833335,13.15
2.01302E+11,2013,2,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833335,13.15
2.01303E+11,2013,3,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333
2.01303E+11,2013,3,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Enugu,Amorji Nike,6.52045,7.520841
2.01303E+11,2013,3,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Monguno,12.67706,13.6084
2.01303E+11,2013,3,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gwoza,11.089722,13.688376
2.01303E+11,2013,3,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gwoza,11.089722,13.688376
2.01303E+11,2013,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01303E+11,2013,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Konduga,11.648544,13.419428
2.01303E+11,2013,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngala,12.342247,14.192576
2.01303E+11,2013,3,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01303E+11,2013,3,12,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kumbotso,11.928483,8.514435
2.01303E+11,2013,3,16,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gwoza,11.089722,13.688376
2.01303E+11,2013,3,16,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Fadagwai,11.44891,13.002835
2.01303E+11,2013,3,16,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01303E+11,2013,3,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Tapo,9.564188,8.913803
2.01303E+11,2013,3,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Kodarko,9.113368,9.981494
2.01303E+11,2013,3,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12.023287,8.536534
2.01303E+11,2013,3,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833414,13.150234
