time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-16T08:50:42.890Z,33.4965,-116.7955,3.61,0.03,ml,16,109,0.01634,0.07,ci,ci38249432,2018-08-16T17:33:04.649Z,"9km NE of Aguanga, CA",earthquake,0.16,0.32,0.072,7,reviewed,ci,ci
2018-08-16T08:49:22.274Z,38.593,-118.6341,0,0,ml,3,300.84,0.094,0.1104,nn,nn00650909,2018-08-17T00:08:55.665Z,"7km N of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2018-08-16T08:47:22.840Z,34.0025,-116.756,16.33,0.9,ml,25,73,0.05395,0.21,ci,ci38249424,2018-08-16T12:43:40.698Z,"10km NNE of Cabazon, CA",earthquake,0.36,0.91,0.141,25,reviewed,ci,ci
2018-08-16T08:46:14.120Z,36.1385,-117.6101667,0.69,1.03,ml,13,75,0.1268,0.12,ci,ci38249416,2018-08-16T19:06:03.335Z,"32km ENE of Coso Junction, CA",earthquake,0.24,0.44,0.15,11,reviewed,ci,ci
2018-08-16T08:45:46.470Z,38.6436,-118.5228,7.8,0.1,ml,5,307.64,0.016,0.0494,nn,nn00650908,2018-08-17T00:02:45.208Z,"15km NNE of Hawthorne, Nevada",earthquake,,2.3,0,1,reviewed,nn,nn
2018-08-16T08:43:32.440Z,18.152,-67.1446,41,1.98,md,3,260,0.0634,0.13,pr,pr2018228009,2018-08-16T13:41:58.439Z,"2km NW of Hormigueros, Puerto Rico",earthquake,5.22,1.08,0.26,3,reviewed,pr,pr
2018-08-16T08:41:37.520Z,33.7108333,-116.7611667,16.28,0.6,ml,29,72,0.0412,0.14,ci,ci38249408,2018-08-16T17:37:41.678Z,"5km SW of Idyllwild, CA",earthquake,0.26,0.42,0.054,13,reviewed,ci,ci
2018-08-16T08:41:09.840Z,64.5182,-149.3464,17.4,2.5,ml,,,,0.7,ak,ak20106246,2018-08-16T08:45:52.700Z,"13km WSW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-08-16T08:35:28.338Z,69.6876,-144.534,11,1.9,ml,,,,0.52,ak,ak20106242,2018-08-16T08:38:29.229Z,"60km SW of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-16T08:31:54.649Z,38.3563,-118.916,8.1,0.9,ml,9,99.91,0.155,0.1429,nn,nn00650746,2018-08-16T18:59:50.779Z,"29km ENE of Bridgeport, California",earthquake,,5.2,0.2,3,reviewed,nn,nn
2018-08-16T08:30:37.000Z,33.487,-116.7855,3.69,0.42,ml,17,47,0.02818,0.16,ci,ci38249400,2018-08-16T12:44:14.937Z,"9km ENE of Aguanga, CA",earthquake,0.29,0.52,0.101,12,reviewed,ci,ci
2018-08-16T08:29:03.800Z,33.4993333,-116.7928333,3.61,0.24,ml,24,63,0.01444,0.11,ci,ci38249392,2018-08-16T17:43:18.865Z,"9km NE of Aguanga, CA",earthquake,0.15,0.35,0.146,5,reviewed,ci,ci
2018-08-16T08:27:46.363Z,69.528,-144.0564,0,2.5,ml,,,,0.73,ak,ak20106236,2018-08-16T08:32:47.403Z,"69km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-16T08:22:17.270Z,69.4853,-144.2309,10,3.4,ml,,,,0.76,ak,ak20106218,2018-08-16T18:44:02.462Z,"72km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-08-16T08:21:57.640Z,19.4265003,-155.2814941,0.15,1.7,ml,19,78,0.004078,0.16,hv,hv70547847,2018-08-16T08:27:47.420Z,"4km W of Volcano, Hawaii",earthquake,0.19,0.17,0.35,7,automatic,hv,hv
2018-08-16T08:20:31.830Z,37.811,-121.8493333,15.11,2.3,md,57,111,0.03692,0.09,nc,nc73071741,2018-08-19T11:49:08.533Z,"5km ESE of Blackhawk, CA",earthquake,0.19,0.33,0.177,52,reviewed,nc,nc
2018-08-16T08:16:57.150Z,37.6568333,-118.8316667,1.3,0.5,md,11,147,0.01914,0.06,nc,nc73071746,2018-08-16T16:21:18.616Z,"13km E of Mammoth Lakes, CA",earthquake,0.41,0.78,0.162,10,reviewed,nc,nc
2018-08-16T08:12:03.390Z,6.7591,92.6123,22.01,4.9,mb,,134,4.571,1.1,us,us1000gaay,2018-08-16T08:29:52.040Z,"154km SSW of Mohean, India",earthquake,8.6,5.7,0.086,43,reviewed,us,us
2018-08-16T08:11:22.051Z,69.4742,-144.1198,0,2.5,ml,,,,1.01,ak,ak20106214,2018-08-16T08:16:11.401Z,"75km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-16T08:09:49.510Z,17.902,-65.584,5,2.34,md,7,321,0.3575,0.65,pr,pr2018228008,2018-08-16T13:37:24.620Z,"24km SSW of Esperanza, Puerto Rico",earthquake,6.1,4.65,0.47,3,reviewed,pr,pr
2018-08-16T08:06:47.580Z,33.4903333,-116.7888333,4.4,0.21,ml,19,96,0.08636,0.08,ci,ci38249384,2018-08-16T17:49:28.012Z,"9km NE of Aguanga, CA",earthquake,0.15,0.28,0.101,8,reviewed,ci,ci
2018-08-16T08:05:16.850Z,33.0713333,-116.257,10.45,0.52,ml,13,86,0.1126,0.12,ci,ci37409645,2018-08-16T19:24:23.532Z,"14km SW of Ocotillo Wells, CA",earthquake,0.23,0.55,0.094,5,reviewed,ci,ci
2018-08-16T08:05:10.110Z,33.4961667,-116.7921667,4.2,0.43,ml,28,33,0.01755,0.13,ci,ci38249376,2018-08-16T19:13:37.466Z,"9km NE of Aguanga, CA",earthquake,0.17,0.31,0.151,9,reviewed,ci,ci
2018-08-16T08:05:05.784Z,38.3008,-114.4015,0,2.1,ml,9,62.52,0.488,0.1931,nn,nn00650735,2018-08-16T17:15:01.783Z,"41km N of Pioche, Nevada",earthquake,,3.2,0.44,5,reviewed,nn,nn
2018-08-16T08:04:18.090Z,33.4918333,-116.7953333,3.51,0.79,ml,37,31,0.02091,0.15,ci,ci38249368,2018-08-16T19:59:45.120Z,"8km NE of Aguanga, CA",earthquake,0.15,0.44,0.128,22,reviewed,ci,ci
2018-08-16T08:04:08.347Z,69.6131,-144.2686,6.2,2.4,ml,,,,0.96,ak,ak20106210,2018-08-16T08:10:29.538Z,"62km SSW of Kaktovik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-08-16T08:03:04.950Z,33.498,-116.7913333,4.1,0.23,ml,18,64,0.01619,0.11,ci,ci38249360,2018-08-16T18:11:34.873Z,"9km NE of Aguanga, CA",earthquake,0.21,0.46,0.137,9,reviewed,ci,ci
2018-08-16T08:02:15.950Z,33.489,-116.7948333,2.21,1.45,ml,59,34,0.02376,0.22,ci,ci38249352,2018-08-16T12:45:51.010Z,"8km NE of Aguanga, CA",earthquake,0.19,0.37,0.108,27,reviewed,ci,ci
2018-08-16T08:01:35.379Z,69.5944,-144.2635,0,3.4,ml,,,,0.85,ak,ak20106201,2018-08-16T08:42:10.040Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-16T07:53:01.770Z,47.7383333,-113.764,5,-0.39,md,4,268,0.209,0.01,mb,mb80306154,2018-08-16T17:32:34.420Z,"30km E of Polson, Montana",earthquake,1.14,5.59,0.018,2,reviewed,mb,mb
2018-08-16T07:48:00.145Z,64.678,-149.6649,20.3,1.6,ml,,,,0.73,ak,ak20106196,2018-08-16T07:52:13.648Z,"28km WNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-16T07:46:20.760Z,33.491,-116.7885,4.42,0.6,ml,30,68,0.0235,0.14,ci,ci38249344,2018-08-16T12:46:54.370Z,"9km NE of Aguanga, CA",earthquake,0.17,0.4,0.08,19,reviewed,ci,ci
2018-08-16T07:41:52.743Z,69.6591,-143.9437,9.5,2.4,ml,,,,0.73,ak,ak20106189,2018-08-16T07:47:21.124Z,"54km SSW of Kaktovik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-16T07:40:09.640Z,33.4918333,-116.792,3.68,0.9,ml,43,35,0.02164,0.19,ci,ci38249336,2018-08-16T12:46:58.160Z,"9km NE of Aguanga, CA",earthquake,0.19,0.52,0.1,27,reviewed,ci,ci
2018-08-16T07:39:04.685Z,69.5357,-143.8047,1.1,1.9,ml,,,,0.54,ak,ak20106181,2018-08-16T07:47:21.524Z,"66km S of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-16T07:33:59.509Z,58.1936,-155.3228,4.6,1.4,ml,,,,0.68,ak,ak20106169,2018-08-16T07:47:21.321Z,"95km SE of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-16T07:31:04.250Z,47.7375,-113.7746667,5.27,-0.05,md,4,265,0.203,0.02,mb,mb80306144,2018-08-16T17:26:56.690Z,"29km E of Polson, Montana",earthquake,1.25,5.4,0.111,2,reviewed,mb,mb
2018-08-16T07:30:56.191Z,69.6134,-145.1957,0.1,2.6,ml,,,,0.81,ak,ak20106153,2018-08-16T08:36:44.040Z,"83km SW of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-16T07:26:42.390Z,33.4918333,-116.7995,2.94,1.62,ml,58,34,0.02049,0.2,ci,ci38249320,2018-08-16T12:47:01.310Z,"8km NE of Aguanga, CA",earthquake,0.19,0.64,0.153,27,reviewed,ci,ci
2018-08-16T07:22:38.852Z,69.4698,-144.265,5.7,4.4,ml,,,,0.64,ak,ak20106116,2018-08-16T16:50:10.983Z,"59km SSW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-08-16T07:21:32.127Z,69.5193,-144.0681,0.1,1.9,ml,,,,0.56,ak,ak20106114,2018-08-16T07:26:20.288Z,"70km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-16T07:17:07.633Z,63.0434,-150.5693,97.4,2.1,ml,,,,0.43,ak,ak20106107,2018-08-16T07:23:07.116Z,"83km NNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-16T07:15:03.887Z,59.7534,-152.1527,63.1,2.1,ml,,,,0.57,ak,ak20106103,2018-08-16T07:19:14.168Z,"18km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-16T07:15:02.890Z,33.4985,-116.7896667,5.61,0.34,ml,22,51,0.01646,0.11,ci,ci38249312,2018-08-16T18:36:07.021Z,"9km NE of Aguanga, CA",earthquake,0.2,0.47,0.098,8,reviewed,ci,ci
2018-08-16T07:14:34.901Z,37.0662,-117.4131,0,-0.1,ml,6,177.81,0.25,0.266,nn,nn00650906,2018-08-16T23:59:38.584Z,"60km WNW of Beatty, Nevada",earthquake,,0,0.21,5,reviewed,nn,nn
2018-08-16T07:10:16.267Z,69.5642,-144.3495,0.1,3.3,ml,,,,0.87,ak,ak20106098,2018-08-16T07:24:16.040Z,"69km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-16T07:07:30.960Z,33.489,-116.7885,4.2,0.25,ml,20,96,0.02532,0.07,ci,ci38249304,2018-08-16T18:39:09.044Z,"9km NE of Aguanga, CA",earthquake,0.13,0.28,0.04,7,reviewed,ci,ci
2018-08-16T07:07:07.150Z,33.4911667,-116.7953333,3.95,0.43,ml,14,94,0.02156,0.1,ci,ci38249296,2018-08-16T12:46:19.709Z,"8km NE of Aguanga, CA",earthquake,0.2,0.36,0.101,13,reviewed,ci,ci
2018-08-16T07:04:54.360Z,33.5,-116.7946667,4.25,0.2,ml,13,108,0.08094,0.07,ci,ci38249288,2018-08-16T12:46:36.955Z,"9km NE of Aguanga, CA",earthquake,0.19,0.41,0.076,4,reviewed,ci,ci
2018-08-16T07:04:23.264Z,38.6437,-118.5198,7.6,-0.2,ml,4,299.09,0.016,0.0863,nn,nn00650905,2018-08-16T23:53:26.462Z,"16km NE of Hawthorne, Nevada",earthquake,,2.8,0,1,reviewed,nn,nn
2018-08-16T07:04:12.390Z,47.7378333,-113.7695,5.28,-0.56,md,4,267,0.206,0.01,mb,mb80306149,2018-08-16T17:30:02.970Z,"29km E of Polson, Montana",earthquake,1.28,5.33,0.04,2,reviewed,mb,mb
2018-08-16T07:03:37.770Z,33.4973333,-116.7933333,4.42,0.29,ml,28,37,0.0161,0.11,ci,ci38249280,2018-08-16T18:37:03.028Z,"9km NE of Aguanga, CA",earthquake,0.13,0.29,0.053,8,reviewed,ci,ci
2018-08-16T06:58:23.330Z,44.5345,-111.1186667,14.12,0.18,md,8,146,0.07245,0.09,uu,uu60293022,2018-08-16T15:01:45.400Z,"14km S of West Yellowstone, Montana",earthquake,0.7,1.04,0.322,3,reviewed,uu,uu
2018-08-16T06:56:36.570Z,36.682,-121.305,2.37,0.94,md,18,120,0.07142,0.03,nc,nc73071686,2018-08-17T16:56:23.149Z,"12km S of Tres Pinos, CA",earthquake,0.26,2.03,0.281,16,reviewed,nc,nc
2018-08-16T06:55:55.991Z,69.5987,-144.3422,5.2,2.8,ml,,,,0.67,ak,ak20106091,2018-08-16T07:04:37.396Z,"65km SSW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-08-16T06:55:23.550Z,33.6716667,-116.7315,10.46,0.33,ml,25,72,0.04537,0.1,ci,ci38249272,2018-08-16T18:33:55.215Z,"8km S of Idyllwild, CA",earthquake,0.17,0.29,0.096,9,reviewed,ci,ci
2018-08-16T06:51:54.270Z,44.7406667,-111.7501667,11.09,1.03,ml,18,96,0.061,0.19,mb,mb80306109,2018-08-16T17:16:17.930Z,"51km W of West Yellowstone, Montana",earthquake,0.52,0.63,0.103,4,reviewed,mb,mb
2018-08-16T06:50:28.255Z,69.548,-144.3441,0,2.6,ml,,,,0.97,ak,ak20106087,2018-08-16T06:56:44.977Z,"70km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-16T06:50:21.710Z,33.4945,-116.7931667,2.68,0.4,ml,22,66,0.01881,0.2,ci,ci38249264,2018-08-16T12:46:53.887Z,"9km NE of Aguanga, CA",earthquake,0.28,0.42,0.122,11,reviewed,ci,ci
2018-08-16T06:50:11.880Z,16.0975,96.494,10,4.3,mb,,85,3.048,0.53,us,us1000gaag,2018-08-16T08:50:55.591Z,"73km S of Thongwa, Burma",earthquake,3.5,1.9,0.125,18,reviewed,us,us
2018-08-16T06:48:39.113Z,69.5656,-144.3453,0,2.6,ml,,,,0.82,ak,ak20106083,2018-08-16T06:53:23.758Z,"69km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-16T06:41:51.700Z,36.957,55.4314,10,4.3,mb,,147,6.108,1.15,us,us1000ga97,2018-08-16T08:02:20.040Z,"27km ESE of Shah Pasand, Iran",earthquake,8,1.9,0.097,30,reviewed,us,us
2018-08-16T06:32:29.614Z,69.4618,-144.4376,4.2,4.1,ml,,,,0.63,ak,ak20106048,2018-08-16T16:44:55.001Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-08-16T06:30:29.873Z,69.5637,-144.3483,0,2.5,ml,,,,0.68,ak,ak20106045,2018-08-16T06:36:06.726Z,"69km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-08-16T06:27:05.790Z,33.4885,-116.7835,6.51,0.25,ml,27,70,0.02766,0.15,ci,ci38249256,2018-08-16T18:30:06.603Z,"9km NE of Aguanga, CA",earthquake,0.18,0.48,0.072,5,reviewed,ci,ci
2018-08-16T06:21:40.180Z,69.5788,-144.6813,14.8,3.3,ml,,,,0.72,ak,ak20106035,2018-08-16T16:34:26.150Z,"74km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-08-16T06:11:29.410Z,37.643,-118.9688333,4.52,0.98,md,21,71,0.018,0.05,nc,nc73071661,2018-08-16T16:47:52.677Z,"1km NE of Mammoth Lakes, CA",earthquake,0.37,0.66,0.252,19,reviewed,nc,nc
2018-08-16T06:11:21.630Z,37.6416667,-118.9721667,4.03,0.29,md,13,63,0.01824,0.05,nc,nc73071671,2018-08-16T16:13:48.222Z,"1km NE of Mammoth Lakes, CA",earthquake,0.41,0.69,0.257,12,reviewed,nc,nc
2018-08-16T06:11:06.350Z,33.4871667,-116.7991667,2.17,1.39,ml,53,37,0.02516,0.2,ci,ci38249248,2018-08-16T12:48:09.790Z,"8km NE of Aguanga, CA",earthquake,0.2,0.35,0.153,26,reviewed,ci,ci
2018-08-16T06:09:16.250Z,33.4891667,-116.7928333,2.51,0.56,ml,21,69,0.02398,0.16,ci,ci38249240,2018-08-16T12:47:15.451Z,"8km NE of Aguanga, CA",earthquake,0.25,0.32,0.098,16,reviewed,ci,ci
2018-08-16T06:06:52.607Z,38.4018,-118.195,4.9,0.3,ml,5,193.27,0.044,0.0764,nn,nn00650904,2018-08-16T23:50:20.341Z,"39km ESE of Hawthorne, Nevada",earthquake,,3.6,0.06,2,reviewed,nn,nn
2018-08-16T06:03:38.780Z,36.5503333,-121.0948333,9.47,0.74,md,12,99,0.05262,0.07,nc,nc73071656,2018-08-17T02:25:54.636Z,"5km ENE of Pinnacles, CA",earthquake,0.28,0.82,0.247,12,reviewed,nc,nc
2018-08-16T06:03:19.906Z,61.2672,-151.0115,52.2,2.3,ml,,,,0.59,ak,ak20106029,2018-08-16T06:11:26.155Z,"59km W of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-16T05:58:55.260Z,38.8230019,-122.8463364,1.86,0.56,md,12,61,0.008833,0.02,nc,nc73071651,2018-08-16T06:00:29.562Z,"9km WNW of The Geysers, CA",earthquake,0.36,0.59,0.01,2,automatic,nc,nc
2018-08-16T05:57:58.880Z,18.1613,-66.9466,3,1.7,md,3,289,0.14,0.15,pr,pr2018228007,2018-08-16T08:38:55.804Z,"4km ESE of Maricao, Puerto Rico",earthquake,1.2,11.65,0.26,2,reviewed,pr,pr
2018-08-16T05:53:49.560Z,33.498,-116.7948333,2.33,0.58,ml,28,32,0.01506,0.17,ci,ci38249232,2018-08-16T12:47:33.410Z,"9km NE of Aguanga, CA",earthquake,0.21,0.3,0.124,19,reviewed,ci,ci
2018-08-16T05:46:44.950Z,19.4046669,-155.2851715,0.38,2.02,md,21,35,0.01297,0.1,hv,hv70547582,2018-08-16T05:49:46.340Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.17,0.19,14,automatic,hv,hv
2018-08-16T05:45:34.170Z,33.2558333,-116.8286667,13.71,0.6,ml,19,70,0.06184,0.15,ci,ci38249216,2018-08-16T12:47:44.617Z,"6km WNW of Lake Henshaw, CA",earthquake,0.28,0.8,0.105,11,reviewed,ci,ci
2018-08-16T05:44:39.390Z,34.4286667,-116.5036667,5.29,1.32,ml,30,61,0.1096,0.1,ci,ci38249208,2018-08-16T18:23:59.101Z,"36km N of Yucca Valley, CA",earthquake,0.14,0.76,0.098,42,reviewed,ci,ci
2018-08-16T05:41:01.480Z,33.495,-116.7935,3.12,0.59,ml,29,66,0.01825,0.19,ci,ci38249200,2018-08-16T12:49:20.800Z,"9km NE of Aguanga, CA",earthquake,0.26,0.63,0.108,20,reviewed,ci,ci
2018-08-16T05:39:03.640Z,19.3303333,-155.201,7.01,3.01,ml,34,82,0.04534,0.05,hv,hv70547567,2018-08-16T18:17:45.540Z,"13km SSE of Volcano, Hawaii",earthquake,0.39,0.76,0.204,49,reviewed,hv,hv
2018-08-16T05:38:08.104Z,69.5589,-144.3536,0,2.4,ml,,,,0.98,ak,ak20106016,2018-08-16T05:43:16.538Z,"69km SSW of Kaktovik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-08-16T05:28:35.490Z,33.492,-116.7953333,4.06,1.12,ml,47,35,0.02074,0.19,ci,ci38249192,2018-08-16T12:49:17.190Z,"8km NE of Aguanga, CA",earthquake,0.17,0.44,0.113,25,reviewed,ci,ci
2018-08-16T05:28:16.062Z,69.5994,-144.0643,5.8,2.2,ml,,,,0.79,ak,ak20106013,2018-08-16T05:39:35.038Z,"61km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-16T05:27:19.970Z,38.833,-122.7928333,1.51,1.09,md,31,71,0.01653,0.06,nc,nc73071626,2018-08-17T18:28:53.189Z,"6km WNW of Cobb, CA",earthquake,0.18,0.25,0.107,10,reviewed,nc,nc
2018-08-16T05:18:32.020Z,44.2486667,-110.8053333,3.53,0.67,md,7,107,0.02234,0.27,uu,uu60293017,2018-08-16T15:00:40.390Z,"23km S of Old Faithful Geyser, Wyoming",earthquake,1.56,0.98,0.541,3,reviewed,uu,uu
2018-08-16T05:17:22.079Z,37.3848,-116.9362,11.8,-0.2,ml,7,271.86,0.295,0.161,nn,nn00650903,2018-08-16T23:44:09.280Z,"44km SE of Goldfield, Nevada",earthquake,,8.4,0.27,7,reviewed,nn,nn
2018-08-16T05:17:15.600Z,44.2521667,-110.7853333,6.79,1.8,ml,18,91,0.02333,0.26,uu,uu60293012,2018-08-16T14:50:23.630Z,"23km S of Old Faithful Geyser, Wyoming",earthquake,0.65,0.81,0.207,3,reviewed,uu,uu
2018-08-16T05:08:27.950Z,33.4975,-116.7941667,4.67,0.94,ml,37,64,0.0157,0.15,ci,ci38249184,2018-08-16T12:49:23.850Z,"9km NE of Aguanga, CA",earthquake,0.16,0.34,0.12,27,reviewed,ci,ci
2018-08-16T05:06:13.913Z,69.6427,-144.2927,3.9,2.5,ml,,,,0.61,ak,ak20106008,2018-08-16T05:12:38.218Z,"60km SSW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-08-16T05:00:30.536Z,36.6038,-116.4953,0,-0.2,ml,14,124.05,0.13,0.1056,nn,nn00650723,2018-08-16T22:48:45.632Z,"41km SE of Beatty, Nevada",earthquake,,0,0.75,6,reviewed,nn,nn
2018-08-16T05:00:03.650Z,33.4951667,-116.7933333,3.79,0.74,ml,29,66,0.01813,0.17,ci,ci38249176,2018-08-16T12:50:27.990Z,"9km NE of Aguanga, CA",earthquake,0.2,0.62,0.083,22,reviewed,ci,ci
2018-08-16T04:56:16.950Z,33.4971667,-116.7901667,3.63,0.71,ml,27,65,0.01739,0.16,ci,ci38249168,2018-08-16T12:50:31.870Z,"9km NE of Aguanga, CA",earthquake,0.22,0.59,0.073,19,reviewed,ci,ci
2018-08-16T04:55:29.670Z,45.4618333,-112.646,2.07,0.29,md,9,120,0.105,0.05,mb,mb80306134,2018-08-16T17:16:15.700Z,"27km N of Dillon, Montana",earthquake,0.45,0.84,0.149,4,reviewed,mb,mb
2018-08-16T04:43:28.630Z,38.7736664,-122.7376633,1.42,0.5,md,7,113,0.009585,0.01,nc,nc73071611,2018-08-16T04:45:05.715Z,"2km ESE of The Geysers, CA",earthquake,0.36,1.35,0.08,3,automatic,nc,nc
2018-08-16T04:42:34.574Z,66.3337,-142.2441,0,3,ml,,,,0.78,ak,ak20105996,2018-08-16T04:47:41.551Z,"99km NE of Circle, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-16T04:31:10.410Z,33.6028333,-116.9053333,8.75,0.94,ml,38,33,0.05513,0.16,ci,ci38249160,2018-08-16T18:19:23.580Z,"16km S of Valle Vista, CA",earthquake,0.19,0.44,0.118,23,reviewed,ci,ci
2018-08-16T04:30:59.380Z,33.493,-116.7903333,3.37,0.3,ml,19,107,0.02105,0.09,ci,ci38249152,2018-08-16T18:13:51.457Z,"9km NE of Aguanga, CA",earthquake,0.15,0.35,0.067,6,reviewed,ci,ci
2018-08-16T04:29:42.220Z,33.4778333,-116.7845,3.76,0.86,ml,33,74,0.0369,0.2,ci,ci38249144,2018-08-16T12:49:03.415Z,"8km ENE of Aguanga, CA",earthquake,0.26,0.62,0.136,24,reviewed,ci,ci
2018-08-16T04:28:23.050Z,33.4896667,-116.792,4.23,0.35,ml,24,57,0.02369,0.13,ci,ci38249136,2018-08-16T18:11:08.871Z,"8km NE of Aguanga, CA",earthquake,0.17,0.33,0.077,3,reviewed,ci,ci
2018-08-16T04:27:21.100Z,33.4821667,-116.7958333,2.34,1.63,ml,63,28,0.03036,0.19,ci,ci38249128,2018-08-16T19:21:43.230Z,"8km NE of Aguanga, CA",earthquake,0.15,0.26,0.134,25,reviewed,ci,ci
2018-08-16T04:27:15.590Z,33.4868333,-116.792,2.4,0.58,ml,30,37,0.02641,0.2,ci,ci38249120,2018-08-16T12:49:40.040Z,"8km NE of Aguanga, CA",earthquake,0.23,0.35,0.258,12,reviewed,ci,ci
2018-08-16T04:27:03.956Z,62.1903,-149.5232,16.9,1.3,ml,,,,0.27,ak,ak20105994,2018-08-16T04:31:46.671Z,"17km E of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-16T04:26:18.770Z,33.4888333,-116.793,3.28,1.13,ml,41,36,0.02426,0.2,ci,ci38249112,2018-08-16T12:51:42.210Z,"8km NE of Aguanga, CA",earthquake,0.19,0.54,0.13,27,reviewed,ci,ci
2018-08-16T04:23:14.190Z,33.496,-116.7906667,2.97,0.37,ml,13,65,0.01822,0.13,ci,ci38249104,2018-08-16T12:49:53.227Z,"9km NE of Aguanga, CA",earthquake,0.25,0.9,0.148,9,reviewed,ci,ci
2018-08-16T04:22:04.040Z,33.4973333,-116.7925,6.58,0.76,ml,18,96,0.08206,0.17,ci,ci38249096,2018-08-16T12:49:54.117Z,"9km NE of Aguanga, CA",earthquake,0.28,0.77,0.129,16,reviewed,ci,ci
2018-08-16T04:21:53.250Z,33.493,-116.7915,4.06,0.82,ml,37,35,0.02069,0.17,ci,ci38249088,2018-08-16T12:51:50.500Z,"9km NE of Aguanga, CA",earthquake,0.18,0.4,0.115,25,reviewed,ci,ci
2018-08-16T04:21:03.610Z,33.4958333,-116.7918333,2.69,0.31,ml,14,65,0.01796,0.18,ci,ci38249080,2018-08-16T12:50:09.096Z,"9km NE of Aguanga, CA",earthquake,0.31,0.44,0.155,6,reviewed,ci,ci
2018-08-16T04:16:49.797Z,37.07,-116.2031,10.7,-0.2,ml,30,59.06,0.064,0.1522,nn,nn00650721,2018-08-16T18:44:24.619Z,"52km ENE of Beatty, Nevada",earthquake,,0.8,0.39,20,reviewed,nn,nn
2018-08-16T04:15:13.649Z,68.7782,-147.5268,0.1,2.3,ml,,,,0.64,ak,ak20105988,2018-08-16T04:24:24.512Z,"109km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-16T04:13:04.230Z,56.078,-158.6307,69.3,2.5,ml,,,,0.52,ak,ak20105986,2018-08-16T04:17:02.174Z,"21km SSE of Chignik Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-16T04:13:00.320Z,18.9645,-68.0386,67,3.24,md,9,252,0.5662,0.63,pr,pr2018228006,2018-08-16T08:38:38.556Z,"57km NE of Punta Cana, Dominican Republic",earthquake,5.88,7.83,0.26,9,reviewed,pr,pr
2018-08-16T04:05:28.570Z,69.4361,-144.2931,52,2.5,ml,,,,0.87,ak,ak20105980,2018-08-16T04:10:19.827Z,"81km SSW of Kaktovik, Alaska",earthquake,,4.7,,,automatic,ak,ak
2018-08-16T04:05:07.620Z,33.4871667,-116.7908333,2.3,0.64,ml,25,70,0.02636,0.18,ci,ci38249072,2018-08-16T12:50:24.935Z,"8km NE of Aguanga, CA",earthquake,0.25,0.35,0.123,23,reviewed,ci,ci
2018-08-16T04:00:22.940Z,33.4928333,-116.7921667,4.09,0.42,ml,25,67,0.02065,0.14,ci,ci38249064,2018-08-16T18:07:26.850Z,"9km NE of Aguanga, CA",earthquake,0.17,0.34,0.092,8,reviewed,ci,ci
